state,year,month,deaths
NC,2017,October,1667.0
NC,2017,November,1645.0
NC,2015,January,91.832229580574
NC,2015,February,91.9675755342668
NC,2015,March,92.1944035346097
NC,2015,April,92.74725274725272
NC,2015,May,92.6565874730022
NC,2015,June,93.10099573257472
NC,2015,July,92.75668073136428
NC,2015,August,92.4435028248588
NC,2015,September,92.84225156358579
NC,2015,October,92.92096219931271
NC,2015,November,93.0805056553559
NC,2015,December,93.2986337020169
NC,2016,January,94.14726242920081
NC,2016,February,94.67084639498431
NC,2016,March,95.0423216444982
NC,2016,April,94.74616292798109
NC,2016,May,94.93087557603691
NC,2016,June,95.25669642857142
NC,2016,July,95.92511013215858
NC,2016,August,96.3081861958267
NC,2016,September,96.5425531914894
NC,2016,October,96.5789473684211
NC,2016,November,96.6404199475066
NC,2016,December,97.0481615743138
NC,2017,January,96.95276790248859
NC,2017,February,97.2609561752988
NC,2017,March,97.26775956284149
NC,2017,April,97.4962443665498
NC,2017,May,97.57942511346451
NC,2017,June,97.12444224095191
NC,2017,July,96.89349112426041
NC,2017,August,97.04743465634078
NC,2017,September,97.0099667774086
NC,2017,October,96.89737470167059
NC,2017,November,96.985901798736
NC,2015,January,31.0
NC,2015,February,35.0
NC,2015,March,34.0
NC,2015,April,41.0
NC,2015,May,44.0
NC,2015,June,49.0
NC,2015,July,49.0
NC,2015,August,50.0
NC,2015,September,55.0
NC,2015,October,50.0
NC,2015,November,61.0
NC,2015,December,62.0
NC,2016,January,71.0
NC,2016,February,69.0
NC,2016,March,80.0
NC,2016,April,82.0
NC,2016,May,81.0
NC,2016,June,82.0
NC,2016,July,87.0
NC,2016,August,100.0
NC,2016,September,101.0
NC,2016,October,110.0
NC,2016,November,105.0
NC,2016,December,113.0
NC,2017,January,112.0
NC,2017,February,119.0
NC,2017,March,121.0
NC,2017,April,118.0
NC,2017,May,123.0
NC,2017,June,132.0
NC,2017,July,135.0
NC,2017,August,136.0
NC,2017,September,143.0
NC,2017,October,142.0
NC,2017,November,145.0
NC,2015,January,209.0
NC,2015,February,228.0
NC,2015,March,234.0
NC,2015,April,236.0
NC,2015,May,245.0
NC,2015,June,257.0
NC,2015,July,261.0
NC,2015,August,254.0
NC,2015,September,269.0
NC,2015,October,267.0
NC,2015,November,285.0
NC,2015,December,301.0
NC,2016,January,324.0
NC,2016,February,347.0
NC,2016,March,381.0
NC,2016,April,403.0
NC,2016,May,428.0
NC,2016,June,455.0
NC,2016,July,480.0
NC,2016,August,521.0
NC,2016,September,529.0
NC,2016,October,550.0
NC,2016,November,573.0
NC,2016,December,591.0
NC,2017,January,641.0
NC,2017,February,681.0
NC,2017,March,715.0
NC,2017,April,738.0
NC,2017,May,776.0
NC,2017,June,832.0
NC,2017,July,864.0
NC,2017,August,924.0
NC,2017,September,993.0
NC,2017,October,1041.0
NC,2017,November,1049.0
ND,2015,January,6887.0
ND,2015,February,6914.0
ND,2015,March,6919.0
ND,2015,April,6955.0
ND,2015,May,6945.0
ND,2015,June,6988.0
ND,2015,July,7028.0
ND,2015,August,7020.0
ND,2015,September,7028.0
ND,2015,October,6977.0
ND,2015,November,6985.0
ND,2015,December,6876.0
ND,2016,January,6754.0
ND,2016,February,6730.0
ND,2016,March,6724.0
ND,2016,April,6679.0
ND,2016,May,6700.0
ND,2016,June,6714.0
ND,2016,July,6674.0
ND,2016,August,6642.0
ND,2016,September,6617.0
ND,2016,October,6706.0
ND,2016,November,6741.0
ND,2016,December,6806.0
ND,2017,January,6845.0
ND,2017,February,6887.0
ND,2017,March,6903.0
ND,2017,April,6971.0
ND,2017,May,6972.0
ND,2017,June,6972.0
ND,2017,July,6980.0
ND,2017,August,7042.0
ND,2017,September,7080.0
ND,2017,October,7048.0
ND,2017,November,7066.0
ND,2015,January,65.0
ND,2015,February,65.0
ND,2015,March,64.0
ND,2015,April,61.0
ND,2015,May,67.0
ND,2015,June,71.0
ND,2015,July,68.0
ND,2015,August,70.0
ND,2015,September,71.0
ND,2015,October,68.0
ND,2015,November,63.0
ND,2015,December,66.0
ND,2016,January,62.0
ND,2016,February,59.0
ND,2016,March,66.0
ND,2016,April,73.0
ND,2016,May,66.0
ND,2016,June,65.0
ND,2016,July,65.0
ND,2016,August,68.0
ND,2016,September,72.0
ND,2016,October,73.0
ND,2016,November,79.0
ND,2016,December,80.0
ND,2017,January,81.0
ND,2017,February,84.0
ND,2017,March,80.0
ND,2017,April,78.0
ND,2017,May,80.0
ND,2017,June,81.0
ND,2017,July,83.0
ND,2017,August,81.0
ND,2017,September,77.0
ND,2017,October,75.0
ND,2017,November,74.0
NE,2015,January,16421.0
NE,2015,February,16509.0
NE,2015,March,16621.0
NE,2015,April,16670.0
NE,2015,May,16725.0
NE,2015,June,16799.0
NE,2015,July,16933.0
NE,2015,August,17015.0
NE,2015,September,17022.0
NE,2015,October,17086.0
NE,2015,November,17034.0
NE,2015,December,16957.0
NE,2016,January,16726.0
NE,2016,February,16581.0
NE,2016,March,16408.0
NE,2016,April,16419.0
NE,2016,May,16382.0
NE,2016,June,16288.0
NE,2016,July,16202.0
NE,2016,August,16307.0
NE,2016,September,16251.0
NE,2016,October,16182.0
NE,2016,November,16289.0
NE,2016,December,16400.0
NE,2017,January,16669.0
NE,2017,February,16872.0
NE,2017,March,16953.0
NE,2017,April,16866.0
NE,2017,May,16904.0
NE,2017,June,17048.0
NE,2017,July,17128.0
NE,2017,August,16999.0
NE,2017,September,17031.0
NE,2017,October,17093.0
NE,2017,November,17097.0
NE,2015,January,121.0
NE,2015,February,129.0
NE,2015,March,131.0
NE,2015,April,125.0
NE,2015,May,129.0
NE,2015,June,130.0
NE,2015,July,132.0
NE,2015,August,131.0
NE,2015,September,135.0
NE,2015,October,135.0
NE,2015,November,126.0
NE,2015,December,123.0
NE,2016,January,122.0
NE,2016,February,126.0
NE,2016,March,125.0
NE,2016,April,127.0
NE,2016,May,123.0
NE,2016,June,118.0
NE,2016,July,118.0
NE,2016,August,118.0
NE,2016,September,113.0
NE,2016,October,108.0
NE,2016,November,114.0
NE,2016,December,113.0
NE,2017,January,114.0
NE,2017,February,116.0
NE,2017,March,110.0
NE,2017,April,108.0
NE,2017,May,113.0
NE,2017,June,120.0
NE,2017,July,121.0
NE,2017,August,124.0
NE,2017,September,131.0
NE,2017,October,144.0
NE,2017,November,154.0
NH,2015,January,34.0
NH,2015,February,37.0
NH,2015,March,40.0
NH,2015,April,48.0
NH,2015,May,48.0
NH,2015,June,49.0
NH,2015,July,50.0
NH,2015,August,47.0
NH,2015,September,51.0
NH,2015,October,50.0
NH,2015,November,48.0
NH,2015,December,44.0
NH,2016,January,48.0
NH,2016,February,45.0
NH,2016,March,44.0
NH,2016,April,40.0
NH,2016,May,43.0
NH,2016,June,41.0
NH,2016,July,44.0
NH,2016,August,46.0
NH,2016,September,45.0
NH,2016,October,51.0
NH,2016,November,51.0
NH,2016,December,53.0
NH,2017,January,52.0
NH,2017,February,52.0
NH,2017,March,52.0
NH,2017,April,53.0
NH,2017,May,50.0
NH,2017,June,51.0
NH,2017,July,47.0
NH,2017,August,47.0
NH,2017,September,47.0
NH,2017,October,44.0
NH,2017,November,44.0
NH,2015,January,97.0
NH,2015,February,99.0
NH,2015,March,100.0
NH,2015,April,106.0
NH,2015,May,100.0
NH,2015,June,99.0
NH,2015,July,92.0
NH,2015,August,86.0
NH,2015,September,87.0
NH,2015,October,87.0
NH,2015,November,86.0
NH,2015,December,79.0
NH,2016,January,78.0
NH,2016,February,73.0
NH,2016,March,67.0
NH,2016,April,58.0
NH,2016,May,55.0
NH,2016,June,51.0
NH,2016,July,48.0
NH,2016,August,48.0
NH,2016,September,39.0
NH,2016,October,29.0
NH,2016,November,26.0
NH,2016,December,26.0
NH,2017,January,24.0
NH,2017,February,24.0
NH,2017,March,26.0
NH,2017,April,26.0
NH,2017,May,26.0
NH,2017,June,27.0
NH,2017,July,28.0
NH,2017,August,27.0
NH,2017,September,26.0
NH,2017,October,27.0
NH,2017,November,26.0
NH,2015,January,39.0
NH,2015,February,32.0
NH,2015,March,32.0
NH,2015,April,30.0
NH,2015,May,27.0
NH,2015,June,25.0
NH,2015,July,23.0
NH,2015,August,21.0
NH,2015,September,21.0
NH,2015,October,21.0
NH,2015,November,23.0
NH,2015,December,23.0
NH,2016,January,21.0
NH,2016,February,25.0
NH,2016,March,26.0
NH,2016,April,27.0
NH,2016,May,31.0
NH,2016,June,29.0
NH,2016,July,29.0
NH,2016,August,32.0
NH,2016,September,30.0
NH,2016,October,29.0
NH,2016,November,29.0
NH,2016,December,28.0
NH,2017,January,22.0
NH,2017,February,19.0
NH,2017,March,17.0
NH,2017,April,18.0
NH,2017,May,16.0
NH,2017,June,17.0
NH,2017,July,17.0
NH,2017,August,15.0
NH,2017,September,14.0
NH,2017,October,14.0
NH,2017,November,11.0
NH,2015,January,84.0
NH,2015,February,85.0
NH,2015,March,77.0
NH,2015,April,78.0
NH,2015,May,76.0
NH,2015,June,76.0
NH,2015,July,69.0
NH,2015,August,67.0
NH,2015,September,69.0
NH,2015,October,69.0
NH,2015,November,70.0
NH,2015,December,63.0
NH,2016,January,61.0
NH,2016,February,68.0
NH,2016,March,70.0
NH,2016,April,71.0
NH,2016,May,75.0
NH,2016,June,70.0
NH,2016,July,75.0
NH,2016,August,74.0
NH,2016,September,74.0
NH,2016,October,69.0
NH,2016,November,68.0
NH,2016,December,68.0
NH,2017,January,62.0
NH,2017,February,52.0
NH,2017,March,50.0
NH,2017,April,53.0
NH,2017,May,50.0
NH,2017,June,55.0
NH,2017,July,55.0
NH,2017,August,53.0
NH,2017,September,51.0
NH,2017,October,53.0
NH,2017,November,50.0
NH,2015,January,11342.0
NH,2015,February,11493.0
NH,2015,March,11545.0
NH,2015,April,11681.0
NH,2015,May,11690.0
NH,2015,June,11644.0
NH,2015,July,11755.0
NH,2015,August,11754.0
NH,2015,September,11775.0
NH,2015,October,11802.0
NH,2015,November,11736.0
NH,2015,December,11724.0
NH,2016,January,11617.0
NH,2016,February,11550.0
NH,2016,March,11567.0
NH,2016,April,11555.0
NH,2016,May,11524.0
NH,2016,June,11531.0
NH,2016,July,11562.0
NH,2016,August,11597.0
NH,2016,September,11632.0
NH,2016,October,11714.0
NH,2016,November,11738.0
NH,2016,December,11909.0
NH,2017,January,11959.0
NH,2017,February,11986.0
NM,2015,July,52.0
NH,2017,March,12051.0
NH,2017,April,12070.0
NH,2017,May,12102.0
NH,2017,June,12161.0
NH,2017,July,12182.0
NH,2017,August,12297.0
NH,2017,September,12301.0
NH,2017,October,12280.0
NH,2017,November,12316.0
NH,2015,January,350.0
NH,2015,February,360.0
NH,2015,March,367.0
NH,2015,April,394.0
NH,2015,May,402.0
NH,2015,June,416.0
NH,2015,July,424.0
NH,2015,August,426.0
NH,2015,September,449.0
NH,2015,October,449.0
NH,2015,November,444.0
NH,2015,December,415.0
NH,2016,January,417.0
NH,2016,February,428.0
NH,2016,March,435.0
NH,2016,April,430.0
NH,2016,May,439.0
NH,2016,June,428.0
NH,2016,July,441.0
NH,2016,August,449.0
NH,2016,September,446.0
NH,2016,October,442.0
NH,2016,November,443.0
NH,2016,December,458.0
NH,2017,January,458.0
NH,2017,February,446.0
NH,2017,March,439.0
NH,2017,April,446.0
NH,2017,May,444.0
NH,2017,June,455.0
NH,2017,July,460.0
NH,2017,August,465.0
NH,2017,September,462.0
NH,2017,October,470.0
NH,2017,November,464.0
NH,2015,January,317.0
NH,2015,February,325.0
NH,2015,March,330.0
NH,2015,April,356.0
NH,2015,May,365.0
NH,2015,June,378.0
NH,2015,July,384.0
NH,2015,August,389.0
NH,2015,September,413.0
NH,2015,October,412.0
NH,2015,November,407.0
NH,2015,December,378.0
NH,2016,January,376.0
NH,2016,February,388.0
NH,2016,March,398.0
NH,2016,April,393.0
NH,2016,May,400.0
NH,2016,June,389.0
NH,2016,July,400.0
NH,2016,August,403.0
NH,2016,September,400.0
NH,2016,October,397.0
NH,2016,November,399.0
NH,2016,December,415.0
NH,2017,January,414.0
NH,2017,February,404.0
NH,2017,March,395.0
NH,2017,April,405.0
NH,2017,May,404.0
NH,2017,June,415.0
NH,2017,July,419.0
NH,2017,August,425.0
NH,2017,September,421.0
NH,2017,October,427.0
NH,2017,November,421.0
NH,2015,January,99.7142857142857
NH,2015,February,99.7222222222222
NH,2015,March,99.72752043596729
NH,2015,April,99.74619289340099
NH,2015,May,99.75124378109449
NH,2015,June,99.7596153846154
NH,2015,July,99.7641509433962
NH,2015,August,99.7652582159624
NH,2015,September,99.7772828507795
NH,2015,October,99.55456570155899
NH,2015,November,99.5495495495496
NH,2015,December,99.27710843373491
NH,2016,January,99.28057553956829
NH,2016,February,99.2990654205608
NH,2016,March,99.3103448275862
NH,2016,April,98.83720930232559
NH,2016,May,98.8610478359909
NH,2016,June,99.0654205607477
NH,2016,July,99.0929705215419
NH,2016,August,99.109131403118
NH,2016,September,99.10313901345292
NH,2016,October,99.3212669683258
NH,2016,November,99.32279909706551
NH,2016,December,99.5633187772926
NH,2017,January,99.34497816593891
NH,2017,February,99.3273542600897
NH,2017,March,99.31662870159451
NH,2017,April,99.5515695067265
NH,2017,May,99.5495495495496
NH,2017,June,99.1208791208791
NH,2017,July,99.1304347826087
NH,2017,August,99.13978494623659
NH,2017,September,98.91774891774891
NH,2017,October,98.936170212766
NH,2017,November,98.70689655172409
NH,2015,January,4.0
NH,2015,February,5.0
NH,2015,March,6.0
NH,2015,April,7.0
NH,2015,May,8.0
NH,2015,June,9.0
NH,2015,July,9.0
NH,2015,August,8.0
NH,2015,September,7.0
NH,2015,October,7.0
NH,2015,November,6.0
NH,2015,December,6.0
NH,2016,January,6.0
NH,2016,February,6.0
NH,2016,March,6.0
NH,2016,April,6.0
NH,2016,May,5.0
NH,2016,June,4.0
NH,2016,July,7.0
NH,2016,August,8.0
NH,2016,September,10.0
NH,2016,October,10.0
NH,2016,November,10.0
NH,2016,December,12.0
NH,2017,January,12.0
NH,2017,February,11.0
NH,2017,March,10.0
NH,2017,April,11.0
NH,2017,May,11.0
NH,2017,June,12.0
NH,2017,July,13.0
NH,2017,August,14.0
NH,2017,September,17.0
NH,2017,October,20.0
NH,2017,November,21.0
NH,2015,January,171.0
NH,2015,February,186.0
NH,2015,March,198.0
NH,2015,April,219.0
NH,2015,May,234.0
NH,2015,June,252.0
NH,2015,July,267.0
NH,2015,August,281.0
NH,2015,September,313.0
NH,2015,October,308.0
NH,2015,November,304.0
NH,2015,December,285.0
NH,2016,January,285.0
NH,2016,February,288.0
NH,2016,March,295.0
NH,2016,April,299.0
NH,2016,May,306.0
NH,2016,June,301.0
NH,2016,July,315.0
NH,2016,August,320.0
NH,2016,September,317.0
NH,2016,October,326.0
NH,2016,November,331.0
NH,2016,December,347.0
NH,2017,January,354.0
NH,2017,February,355.0
NH,2017,March,349.0
NH,2017,April,357.0
NH,2017,May,356.0
NH,2017,June,363.0
NH,2017,July,365.0
NH,2017,August,369.0
NH,2017,September,371.0
NH,2017,October,376.0
NH,2017,November,372.0
NJ,2015,January,70998.0
NJ,2015,February,71521.0
NJ,2015,March,71756.0
NJ,2015,April,71525.0
NJ,2015,May,71394.0
NJ,2015,June,71384.0
NJ,2015,July,71495.0
NJ,2015,August,71571.0
NJ,2015,September,71636.0
NJ,2015,October,71671.0
NJ,2015,November,71524.0
NJ,2015,December,71109.0
NJ,2016,January,70318.0
NJ,2016,February,69990.0
NJ,2016,March,69997.0
NJ,2016,April,70126.0
NJ,2016,May,70157.0
NJ,2016,June,70249.0
NJ,2016,July,70297.0
NJ,2016,August,70539.0
NJ,2016,September,70684.0
NJ,2016,October,70935.0
NJ,2016,November,71423.0
NJ,2016,December,72082.0
NJ,2017,January,72705.0
NJ,2017,February,73062.0
NJ,2017,March,73271.0
NJ,2017,April,73486.0
NJ,2017,May,73743.0
NJ,2017,June,73835.0
NJ,2017,July,73911.0
NJ,2017,August,73970.0
NJ,2017,September,74167.0
NJ,2017,October,73829.0
NJ,2017,November,73725.0
NJ,2015,January,1210.0
NJ,2015,February,1221.0
NJ,2015,March,1226.0
NJ,2015,April,1240.0
NJ,2015,May,1277.0
NJ,2015,June,1305.0
NJ,2015,July,1336.0
NJ,2015,August,1373.0
NJ,2015,September,1411.0
NJ,2015,October,1413.0
NJ,2015,November,1414.0
NJ,2015,December,1423.0
NJ,2016,January,1433.0
NJ,2016,February,1483.0
NJ,2016,March,1538.0
NJ,2016,April,1628.0
NJ,2016,May,1637.0
NJ,2016,June,1651.0
NJ,2016,July,1695.0
NJ,2016,August,1682.0
NJ,2016,September,1692.0
NJ,2016,October,1777.0
NJ,2016,November,1868.0
NJ,2016,December,1971.0
NJ,2017,January,2081.0
NJ,2017,February,2110.0
NJ,2017,March,2186.0
NJ,2017,April,2212.0
NJ,2017,May,2300.0
NJ,2017,June,2389.0
NJ,2017,July,2407.0
NJ,2017,August,2492.0
NJ,2017,September,2589.0
NJ,2017,October,2552.0
NJ,2017,November,2556.0
NM,2015,January,74.0
NM,2015,February,72.0
NM,2015,March,69.0
NM,2015,April,68.0
NM,2015,May,60.0
NM,2015,June,57.0
NM,2015,August,53.0
NM,2015,September,47.0
NM,2015,October,48.0
NM,2015,November,48.0
NM,2015,December,50.0
NM,2016,January,44.0
NM,2016,February,46.0
NM,2016,March,52.0
NM,2016,April,52.0
NM,2016,May,50.0
NM,2016,June,51.0
NM,2016,July,55.0
NM,2016,August,57.0
NM,2016,September,57.0
NM,2016,October,57.0
NM,2016,November,55.0
NM,2016,December,56.0
NM,2017,January,60.0
NM,2017,February,55.0
NM,2017,March,55.0
NM,2017,April,51.0
NM,2017,May,58.0
NM,2017,June,59.0
NM,2017,July,54.0
NM,2017,August,53.0
NM,2017,September,51.0
NM,2017,October,51.0
NM,2017,November,49.0
NM,2015,January,158.0
NM,2015,February,163.0
NM,2015,March,161.0
NM,2015,April,155.0
NM,2015,May,153.0
NM,2015,June,154.0
NM,2015,July,162.0
NM,2015,August,164.0
NM,2015,September,157.0
NM,2015,October,152.0
NM,2015,November,153.0
NM,2015,December,153.0
NM,2016,January,139.0
NM,2016,February,145.0
NM,2016,March,149.0
NM,2016,April,158.0
NM,2016,May,158.0
NM,2016,June,151.0
NM,2016,July,152.0
NM,2016,August,154.0
NM,2016,September,153.0
NM,2016,October,153.0
NM,2016,November,160.0
NM,2016,December,164.0
NM,2017,January,166.0
NM,2017,February,158.0
NM,2017,March,164.0
NM,2017,April,166.0
NM,2017,May,164.0
NM,2017,June,167.0
NM,2017,July,170.0
NM,2017,August,163.0
NM,2017,September,161.0
NM,2017,October,158.0
NM,2017,November,148.0
NM,2015,January,42.0
NM,2015,February,44.0
NM,2015,March,42.0
NM,2015,April,43.0
NM,2015,May,41.0
NM,2015,June,39.0
NM,2015,July,37.0
NM,2015,August,35.0
NM,2015,September,34.0
NM,2015,October,37.0
NM,2015,November,35.0
NM,2015,December,34.0
NM,2016,January,37.0
NM,2016,February,35.0
NM,2016,March,38.0
NM,2016,April,38.0
NM,2016,May,38.0
NM,2016,June,44.0
NM,2016,July,44.0
NM,2016,August,42.0
NM,2016,September,42.0
NM,2016,October,39.0
NM,2016,November,41.0
NM,2016,December,44.0
NM,2017,January,42.0
NM,2017,February,44.0
NM,2017,March,39.0
NM,2017,April,38.0
NM,2017,May,39.0
NM,2017,June,36.0
NM,2017,July,36.0
NM,2017,August,34.0
NM,2017,September,32.0
NM,2017,October,31.0
NM,2017,November,31.0
NM,2015,January,223.0
NM,2015,February,212.0
NM,2015,March,212.0
NM,2015,April,202.0
NM,2015,May,194.0
NM,2015,June,189.0
NM,2015,July,187.0
NM,2015,August,181.0
NM,2015,September,180.0
NM,2015,October,184.0
NM,2015,November,178.0
NM,2015,December,168.0
NM,2016,January,164.0
NM,2016,February,167.0
NM,2016,March,170.0
NM,2016,April,169.0
NM,2016,May,168.0
NM,2016,June,159.0
NM,2016,July,161.0
NM,2016,August,158.0
NM,2016,September,159.0
NM,2016,October,156.0
NM,2016,November,154.0
NM,2016,December,158.0
NM,2017,January,158.0
NM,2017,February,156.0
NM,2017,March,161.0
NM,2017,April,164.0
NM,2017,May,163.0
NM,2017,June,164.0
NM,2017,July,165.0
NM,2017,August,162.0
NM,2017,September,154.0
NM,2017,October,151.0
NM,2017,November,148.0
NM,2015,January,17051.0
NM,2015,February,17019.0
NM,2015,March,17080.0
NM,2015,April,17123.0
NM,2015,May,17012.0
NM,2015,June,17045.0
NM,2015,July,16991.0
NM,2015,August,17087.0
NM,2015,September,17113.0
NM,2015,October,17073.0
NM,2015,November,17110.0
NM,2015,December,17062.0
NM,2016,January,16987.0
NM,2016,February,17140.0
NM,2016,March,17301.0
NM,2016,April,17421.0
NM,2016,May,17557.0
NM,2016,June,17533.0
NM,2016,July,17593.0
NM,2016,August,17651.0
NM,2016,September,17636.0
NM,2016,October,17701.0
NM,2016,November,17672.0
NM,2016,December,17768.0
NM,2017,January,17808.0
NM,2017,February,17860.0
NM,2017,March,17782.0
NM,2017,April,17792.0
NM,2017,May,17876.0
NM,2017,June,17918.0
NM,2017,July,17910.0
NM,2017,August,17866.0
NM,2017,September,17923.0
NM,2017,October,17968.0
NM,2017,November,18007.0
NM,2015,January,548.0
NM,2015,February,546.0
NM,2015,March,544.0
NM,2015,April,536.0
NM,2015,May,523.0
NM,2015,June,519.0
NM,2015,July,520.0
NM,2015,August,518.0
NM,2015,September,513.0
NM,2015,October,518.0
NM,2015,November,510.0
NM,2015,December,496.0
NM,2016,January,473.0
NM,2016,February,485.0
NM,2016,March,498.0
NM,2016,April,497.0
NM,2016,May,497.0
NM,2016,June,491.0
NM,2016,July,497.0
NM,2016,August,495.0
NM,2016,September,491.0
NM,2016,October,478.0
NM,2016,November,485.0
NM,2016,December,494.0
NM,2017,January,505.0
NM,2017,February,493.0
NM,2017,March,494.0
NM,2017,April,504.0
NM,2017,May,510.0
NM,2017,June,505.0
NM,2017,July,513.0
NM,2017,August,503.0
NM,2017,September,497.0
NM,2017,October,502.0
NM,2017,November,488.0
NM,2015,January,413.0
NM,2015,February,405.0
NM,2015,March,403.0
NM,2015,April,388.0
NM,2015,May,380.0
NM,2015,June,375.0
NM,2015,July,380.0
NM,2015,August,378.0
NM,2015,September,369.0
NM,2015,October,376.0
NM,2015,November,366.0
NM,2015,December,353.0
NM,2016,January,338.0
NM,2016,February,347.0
NM,2016,March,358.0
NM,2016,April,363.0
NM,2016,May,363.0
NM,2016,June,354.0
NM,2016,July,354.0
NM,2016,August,349.0
NM,2016,September,350.0
NM,2016,October,339.0
NM,2016,November,347.0
NM,2016,December,356.0
NM,2017,January,361.0
NM,2017,February,353.0
NM,2017,March,354.0
NM,2017,April,358.0
NM,2017,May,355.0
NM,2017,June,351.0
NM,2017,July,359.0
NM,2017,August,351.0
NM,2017,September,340.0
NM,2017,October,341.0
NM,2017,November,332.0
NM,2015,January,98.3576642335766
NM,2015,February,98.35164835164841
NM,2015,March,97.7941176470588
NM,2015,April,96.82835820895521
NM,2015,May,96.9407265774379
NM,2015,June,96.91714836223508
NM,2015,July,96.53846153846149
NM,2015,August,96.52509652509649
NM,2015,September,96.29629629629629
NM,2015,October,96.13899613899609
