State,State Name,Year,Month,Indicator,Data Value,Predicted Value,Percent Complete,Percent Pending Investigation,Footnote
UT,Utah,2017,May,Natural & semi-synthetic opioids (T40.2),286,341,100,0.787615426398696,* Underreported due to incomplete data
UT,Utah,2017,June,Natural & semi-synthetic opioids (T40.2),284,338,100,0.766221062927943,* Underreported due to incomplete data
UT,Utah,2017,July,Natural & semi-synthetic opioids (T40.2),291,346,100,0.736336860477801,* Underreported due to incomplete data
UT,Utah,2017,August,Natural & semi-synthetic opioids (T40.2),276,327,100,0.702576112412178,* Underreported due to incomplete data
UT,Utah,2017,September,Natural & semi-synthetic opioids (T40.2),278,321,100,0.594916170903191,* Underreported due to incomplete data
UT,Utah,2017,October,Natural & semi-synthetic opioids (T40.2),271,302,100,0.456571950367943,* Underreported due to incomplete data
UT,Utah,2017,November,Natural & semi-synthetic opioids (T40.2),281,305,100,0.357390515815864,* Underreported due to incomplete data
UT,Utah,2015,January,Number of Deaths,17303,,100,0.34098133271687,
UT,Utah,2015,February,Number of Deaths,17431,,100,0.338477425276806,
UT,Utah,2015,March,Number of Deaths,17543,,100,0.319215641566437,
UT,Utah,2015,April,Number of Deaths,17578,,100,0.307202184548868,
UT,Utah,2015,May,Number of Deaths,17660,,100,0.317100792751982,
UT,Utah,2015,June,Number of Deaths,17739,,100,0.338237781160156,
UT,Utah,2015,July,Number of Deaths,17792,,100,0.34285071942446,
UT,Utah,2015,August,Number of Deaths,17861,,100,0.29673590504451,
UT,Utah,2015,September,Number of Deaths,17834,,100,0.269148816866659,
UT,Utah,2015,October,Number of Deaths,17898,,100,0.301709688233322,
UT,Utah,2015,November,Number of Deaths,17881,,100,0.285218947486158,
UT,Utah,2015,December,Number of Deaths,17845,,100,0.319417203698515,
UT,Utah,2016,January,Number of Deaths,17813,,100,0.33683265031157,
UT,Utah,2016,February,Number of Deaths,17940,,100,0.384615384615385,
UT,Utah,2016,March,Number of Deaths,18065,,100,0.415167450871852,
UT,Utah,2016,April,Number of Deaths,18171,,100,0.484288151450113,
UT,Utah,2016,May,Number of Deaths,18259,,100,0.503861109589791,
UT,Utah,2016,June,Number of Deaths,18315,,100,0.518700518700519,
UT,Utah,2016,July,Number of Deaths,18426,,100,0.569846955389124,
UT,Utah,2016,August,Number of Deaths,18480,,100,0.616883116883117,
UT,Utah,2016,September,Number of Deaths,18531,,100,0.717716259241271,
UT,Utah,2016,October,Number of Deaths,18457,,100,0.828953784472016,
UT,Utah,2016,November,Number of Deaths,18389,,100,0.897275545162869,
UT,Utah,2016,December,Number of Deaths,18498,,100,0.90820629257217,
UT,Utah,2017,January,Number of Deaths,18572,,100,0.899203101443033,* Underreported due to incomplete data
UT,Utah,2017,February,Number of Deaths,18505,,100,0.880843015401243,* Underreported due to incomplete data
UT,Utah,2017,March,Number of Deaths,18483,,100,0.865660336525456,* Underreported due to incomplete data
UT,Utah,2017,April,Number of Deaths,18456,,100,0.807325530992631,* Underreported due to incomplete data
UT,Utah,2017,May,Number of Deaths,18410,,100,0.787615426398696,* Underreported due to incomplete data
UT,Utah,2017,June,Number of Deaths,18402,,100,0.766221062927943,* Underreported due to incomplete data
UT,Utah,2017,July,Number of Deaths,18334,,100,0.736336860477801,* Underreported due to incomplete data
UT,Utah,2017,August,Number of Deaths,18361,,100,0.702576112412178,* Underreported due to incomplete data
UT,Utah,2017,September,Number of Deaths,18490,,100,0.594916170903191,* Underreported due to incomplete data
UT,Utah,2017,October,Number of Deaths,18617,,100,0.456571950367943,* Underreported due to incomplete data
UT,Utah,2017,November,Number of Deaths,18747,,100,0.357390515815864,* Underreported due to incomplete data
UT,Utah,2015,January,Number of Drug Overdose Deaths,619,660,100,0.34098133271687,
UT,Utah,2015,February,Number of Drug Overdose Deaths,606,645,100,0.338477425276806,
UT,Utah,2015,March,Number of Drug Overdose Deaths,606,643,100,0.319215641566437,
UT,Utah,2015,April,Number of Drug Overdose Deaths,614,650,100,0.307202184548868,
UT,Utah,2015,May,Number of Drug Overdose Deaths,599,636,100,0.317100792751982,
UT,Utah,2015,June,Number of Drug Overdose Deaths,603,642,100,0.338237781160156,
UT,Utah,2015,July,Number of Drug Overdose Deaths,596,635,100,0.34285071942446,
UT,Utah,2015,August,Number of Drug Overdose Deaths,607,642,100,0.29673590504451,
UT,Utah,2015,September,Number of Drug Overdose Deaths,622,654,100,0.269148816866659,
UT,Utah,2015,October,Number of Drug Overdose Deaths,655,693,100,0.301709688233322,
UT,Utah,2015,November,Number of Drug Overdose Deaths,657,693,100,0.285218947486158,
UT,Utah,2015,December,Number of Drug Overdose Deaths,649,689,100,0.319417203698515,
UT,Utah,2016,January,Number of Drug Overdose Deaths,672,715,100,0.33683265031157,
UT,Utah,2016,February,Number of Drug Overdose Deaths,689,740,100,0.384615384615385,
UT,Utah,2016,March,Number of Drug Overdose Deaths,710,767,100,0.415167450871852,
UT,Utah,2016,April,Number of Drug Overdose Deaths,707,773,100,0.484288151450113,
UT,Utah,2016,May,Number of Drug Overdose Deaths,716,786,100,0.503861109589791,
UT,Utah,2016,June,Number of Drug Overdose Deaths,714,786,100,0.518700518700519,
UT,Utah,2016,July,Number of Drug Overdose Deaths,715,794,100,0.569846955389124,
UT,Utah,2016,August,Number of Drug Overdose Deaths,717,804,100,0.616883116883117,
UT,Utah,2016,September,Number of Drug Overdose Deaths,694,793,100,0.717716259241271,
UT,Utah,2016,October,Number of Drug Overdose Deaths,682,796,100,0.828953784472016,
UT,Utah,2016,November,Number of Drug Overdose Deaths,667,789,100,0.897275545162869,
UT,Utah,2016,December,Number of Drug Overdose Deaths,650,771,100,0.90820629257217,
UT,Utah,2017,January,Number of Drug Overdose Deaths,641,751,100,0.899203101443033,* Underreported due to incomplete data
UT,Utah,2017,February,Number of Drug Overdose Deaths,643,754,100,0.880843015401243,* Underreported due to incomplete data
UT,Utah,2017,March,Number of Drug Overdose Deaths,621,726,100,0.865660336525456,* Underreported due to incomplete data
UT,Utah,2017,April,Number of Drug Overdose Deaths,619,717,100,0.807325530992631,* Underreported due to incomplete data
UT,Utah,2017,May,Number of Drug Overdose Deaths,612,706,100,0.787615426398696,* Underreported due to incomplete data
UT,Utah,2017,June,Number of Drug Overdose Deaths,615,709,100,0.766221062927943,* Underreported due to incomplete data
UT,Utah,2017,July,Number of Drug Overdose Deaths,621,714,100,0.736336860477801,* Underreported due to incomplete data
UT,Utah,2017,August,Number of Drug Overdose Deaths,616,707,100,0.702576112412178,* Underreported due to incomplete data
UT,Utah,2017,September,Number of Drug Overdose Deaths,618,694,100,0.594916170903191,* Underreported due to incomplete data
UT,Utah,2017,October,Number of Drug Overdose Deaths,613,669,100,0.456571950367943,* Underreported due to incomplete data
UT,Utah,2017,November,Number of Drug Overdose Deaths,627,670,100,0.357390515815864,* Underreported due to incomplete data
UT,Utah,2015,January,"Opioids (T40.0-T40.4,T40.6)",464,497,100,0.34098133271687,
UT,Utah,2015,February,"Opioids (T40.0-T40.4,T40.6)",445,476,100,0.338477425276806,
UT,Utah,2015,March,"Opioids (T40.0-T40.4,T40.6)",438,467,100,0.319215641566437,
UT,Utah,2015,April,"Opioids (T40.0-T40.4,T40.6)",442,470,100,0.307202184548868,
UT,Utah,2015,May,"Opioids (T40.0-T40.4,T40.6)",433,462,100,0.317100792751982,
UT,Utah,2015,June,"Opioids (T40.0-T40.4,T40.6)",433,464,100,0.338237781160156,
UT,Utah,2015,July,"Opioids (T40.0-T40.4,T40.6)",436,467,100,0.34285071942446,
UT,Utah,2015,August,"Opioids (T40.0-T40.4,T40.6)",435,462,100,0.29673590504451,
UT,Utah,2015,September,"Opioids (T40.0-T40.4,T40.6)",443,468,100,0.269148816866659,
UT,Utah,2015,October,"Opioids (T40.0-T40.4,T40.6)",457,486,100,0.301709688233322,
UT,Utah,2015,November,"Opioids (T40.0-T40.4,T40.6)",456,483,100,0.285218947486158,
UT,Utah,2015,December,"Opioids (T40.0-T40.4,T40.6)",451,481,100,0.319417203698515,
UT,Utah,2016,January,"Opioids (T40.0-T40.4,T40.6)",473,506,100,0.33683265031157,
UT,Utah,2016,February,"Opioids (T40.0-T40.4,T40.6)",490,529,100,0.384615384615385,
UT,Utah,2016,March,"Opioids (T40.0-T40.4,T40.6)",505,549,100,0.415167450871852,
UT,Utah,2016,April,"Opioids (T40.0-T40.4,T40.6)",501,552,100,0.484288151450113,
UT,Utah,2016,May,"Opioids (T40.0-T40.4,T40.6)",509,563,100,0.503861109589791,
UT,Utah,2016,June,"Opioids (T40.0-T40.4,T40.6)",512,568,100,0.518700518700519,
UT,Utah,2016,July,"Opioids (T40.0-T40.4,T40.6)",514,576,100,0.569846955389124,
UT,Utah,2016,August,"Opioids (T40.0-T40.4,T40.6)",521,589,100,0.616883116883117,
UT,Utah,2016,September,"Opioids (T40.0-T40.4,T40.6)",506,584,100,0.717716259241271,
UT,Utah,2016,October,"Opioids (T40.0-T40.4,T40.6)",503,595,100,0.828953784472016,
UT,Utah,2016,November,"Opioids (T40.0-T40.4,T40.6)",496,595,100,0.897275545162869,
UT,Utah,2016,December,"Opioids (T40.0-T40.4,T40.6)",475,571,100,0.90820629257217,
UT,Utah,2017,January,"Opioids (T40.0-T40.4,T40.6)",466,553,100,0.899203101443033,* Underreported due to incomplete data
UT,Utah,2017,February,"Opioids (T40.0-T40.4,T40.6)",467,555,100,0.880843015401243,* Underreported due to incomplete data
UT,Utah,2017,March,"Opioids (T40.0-T40.4,T40.6)",449,532,100,0.865660336525456,* Underreported due to incomplete data
UT,Utah,2017,April,"Opioids (T40.0-T40.4,T40.6)",449,526,100,0.807325530992631,* Underreported due to incomplete data
UT,Utah,2017,May,"Opioids (T40.0-T40.4,T40.6)",437,509,100,0.787615426398696,* Underreported due to incomplete data
UT,Utah,2017,June,"Opioids (T40.0-T40.4,T40.6)",437,509,100,0.766221062927943,* Underreported due to incomplete data
UT,Utah,2017,July,"Opioids (T40.0-T40.4,T40.6)",439,511,100,0.736336860477801,* Underreported due to incomplete data
UT,Utah,2017,August,"Opioids (T40.0-T40.4,T40.6)",430,499,100,0.702576112412178,* Underreported due to incomplete data
UT,Utah,2017,September,"Opioids (T40.0-T40.4,T40.6)",432,490,100,0.594916170903191,* Underreported due to incomplete data
UT,Utah,2017,October,"Opioids (T40.0-T40.4,T40.6)",430,473,100,0.456571950367943,* Underreported due to incomplete data
UT,Utah,2017,November,"Opioids (T40.0-T40.4,T40.6)",440,473,100,0.357390515815864,* Underreported due to incomplete data
UT,Utah,2015,January,Percent with drugs specified,98.3844911147011,,100,0.34098133271687,
UT,Utah,2015,February,Percent with drugs specified,98.3498349834984,,100,0.338477425276806,
UT,Utah,2015,March,Percent with drugs specified,98.1848184818482,,100,0.319215641566437,
UT,Utah,2015,April,Percent with drugs specified,98.0456026058632,,100,0.307202184548868,
UT,Utah,2015,May,Percent with drugs specified,97.8297161936561,,100,0.317100792751982,
UT,Utah,2015,June,Percent with drugs specified,97.6782752902156,,100,0.338237781160156,
UT,Utah,2015,July,Percent with drugs specified,97.6510067114094,,100,0.34285071942446,
UT,Utah,2015,August,Percent with drugs specified,97.6935749588138,,100,0.29673590504451,
UT,Utah,2015,September,Percent with drugs specified,97.9099678456592,,100,0.269148816866659,
UT,Utah,2015,October,Percent with drugs specified,97.7099236641221,,100,0.301709688233322,
UT,Utah,2015,November,Percent with drugs specified,98.1735159817352,,100,0.285218947486158,
UT,Utah,2015,December,Percent with drugs specified,97.8428351309707,,100,0.319417203698515,
UT,Utah,2016,January,Percent with drugs specified,97.7678571428571,,100,0.33683265031157,
UT,Utah,2016,February,Percent with drugs specified,97.5326560232221,,100,0.384615384615385,
UT,Utah,2016,March,Percent with drugs specified,96.4788732394366,,100,0.415167450871852,
UT,Utah,2016,April,Percent with drugs specified,96.039603960396,,100,0.484288151450113,
UT,Utah,2016,May,Percent with drugs specified,95.9497206703911,,100,0.503861109589791,
UT,Utah,2016,June,Percent with drugs specified,95.7983193277311,,100,0.518700518700519,
UT,Utah,2016,July,Percent with drugs specified,95.9440559440559,,100,0.569846955389124,
UT,Utah,2016,August,Percent with drugs specified,95.81589958159,,100,0.616883116883117,
UT,Utah,2016,September,Percent with drugs specified,95.2449567723343,,100,0.717716259241271,
UT,Utah,2016,October,Percent with drugs specified,95.3079178885631,,100,0.828953784472016,
UT,Utah,2016,November,Percent with drugs specified,95.2023988005997,,100,0.897275545162869,
UT,Utah,2016,December,Percent with drugs specified,94.9230769230769,,100,0.90820629257217,
UT,Utah,2017,January,Percent with drugs specified,94.5397815912636,,100,0.899203101443033,* Underreported due to incomplete data
UT,Utah,2017,February,Percent with drugs specified,94.7122861586314,,100,0.880843015401243,* Underreported due to incomplete data
UT,Utah,2017,March,Percent with drugs specified,95.3301127214171,,100,0.865660336525456,* Underreported due to incomplete data
UT,Utah,2017,April,Percent with drugs specified,95.9612277867528,,100,0.807325530992631,* Underreported due to incomplete data
UT,Utah,2017,May,Percent with drugs specified,96.2418300653595,,100,0.787615426398696,* Underreported due to incomplete data
UT,Utah,2017,June,Percent with drugs specified,96.4227642276423,,100,0.766221062927943,* Underreported due to incomplete data
UT,Utah,2017,July,Percent with drugs specified,96.4573268921095,,100,0.736336860477801,* Underreported due to incomplete data
UT,Utah,2017,August,Percent with drugs specified,96.5909090909091,,100,0.702576112412178,* Underreported due to incomplete data
UT,Utah,2017,September,Percent with drugs specified,97.0873786407767,,100,0.594916170903191,* Underreported due to incomplete data
UT,Utah,2017,October,Percent with drugs specified,97.2267536704731,,100,0.456571950367943,* Underreported due to incomplete data
UT,Utah,2017,November,Percent with drugs specified,97.1291866028708,,100,0.357390515815864,* Underreported due to incomplete data
UT,Utah,2015,January,Psychostimulants with abuse potential (T43.6),109,118,100,0.34098133271687,
UT,Utah,2015,February,Psychostimulants with abuse potential (T43.6),111,120,100,0.338477425276806,
UT,Utah,2015,March,Psychostimulants with abuse potential (T43.6),117,126,100,0.319215641566437,
UT,Utah,2015,April,Psychostimulants with abuse potential (T43.6),119,128,100,0.307202184548868,
UT,Utah,2015,May,Psychostimulants with abuse potential (T43.6),115,124,100,0.317100792751982,
UT,Utah,2015,June,Psychostimulants with abuse potential (T43.6),120,130,100,0.338237781160156,
UT,Utah,2015,July,Psychostimulants with abuse potential (T43.6),115,125,100,0.34285071942446,
UT,Utah,2015,August,Psychostimulants with abuse potential (T43.6),120,129,100,0.29673590504451,
UT,Utah,2015,September,Psychostimulants with abuse potential (T43.6),131,140,100,0.269148816866659,
UT,Utah,2015,October,Psychostimulants with abuse potential (T43.6),147,158,100,0.301709688233322,
UT,Utah,2015,November,Psychostimulants with abuse potential (T43.6),155,166,100,0.285218947486158,
UT,Utah,2015,December,Psychostimulants with abuse potential (T43.6),149,161,100,0.319417203698515,
UT,Utah,2016,January,Psychostimulants with abuse potential (T43.6),153,166,100,0.33683265031157,
UT,Utah,2016,February,Psychostimulants with abuse potential (T43.6),158,173,100,0.384615384615385,
UT,Utah,2016,March,Psychostimulants with abuse potential (T43.6),160,176,100,0.415167450871852,
UT,Utah,2016,April,Psychostimulants with abuse potential (T43.6),163,182,100,0.484288151450113,
UT,Utah,2016,May,Psychostimulants with abuse potential (T43.6),167,187,100,0.503861109589791,
UT,Utah,2016,June,Psychostimulants with abuse potential (T43.6),164,185,100,0.518700518700519,
UT,Utah,2016,July,Psychostimulants with abuse potential (T43.6),166,189,100,0.569846955389124,
UT,Utah,2016,August,Psychostimulants with abuse potential (T43.6),167,192,100,0.616883116883117,
UT,Utah,2016,September,Psychostimulants with abuse potential (T43.6),159,187,100,0.717716259241271,
UT,Utah,2016,October,Psychostimulants with abuse potential (T43.6),152,183,100,0.828953784472016,
UT,Utah,2016,November,Psychostimulants with abuse potential (T43.6),147,180,100,0.897275545162869,
UT,Utah,2016,December,Psychostimulants with abuse potential (T43.6),147,181,100,0.90820629257217,
UT,Utah,2017,January,Psychostimulants with abuse potential (T43.6),146,178,100,0.899203101443033,* Underreported due to incomplete data
UT,Utah,2017,February,Psychostimulants with abuse potential (T43.6),147,178,100,0.880843015401243,* Underreported due to incomplete data
UT,Utah,2017,March,Psychostimulants with abuse potential (T43.6),146,176,100,0.865660336525456,* Underreported due to incomplete data
UT,Utah,2017,April,Psychostimulants with abuse potential (T43.6),151,180,100,0.807325530992631,* Underreported due to incomplete data
UT,Utah,2017,May,Psychostimulants with abuse potential (T43.6),159,188,100,0.787615426398696,* Underreported due to incomplete data
UT,Utah,2017,June,Psychostimulants with abuse potential (T43.6),166,196,100,0.766221062927943,* Underreported due to incomplete data
UT,Utah,2017,July,Psychostimulants with abuse potential (T43.6),167,198,100,0.736336860477801,* Underreported due to incomplete data
UT,Utah,2017,August,Psychostimulants with abuse potential (T43.6),167,198,100,0.702576112412178,* Underreported due to incomplete data
UT,Utah,2017,September,Psychostimulants with abuse potential (T43.6),172,199,100,0.594916170903191,* Underreported due to incomplete data
UT,Utah,2017,October,Psychostimulants with abuse potential (T43.6),172,192,100,0.456571950367943,* Underreported due to incomplete data
UT,Utah,2017,November,Psychostimulants with abuse potential (T43.6),178,193,100,0.357390515815864,* Underreported due to incomplete data
UT,Utah,2015,January,"Synthetic opioids, excl. methadone (T40.4)",68,74,100,0.34098133271687,
UT,Utah,2015,February,"Synthetic opioids, excl. methadone (T40.4)",62,67,100,0.338477425276806,
UT,Utah,2015,March,"Synthetic opioids, excl. methadone (T40.4)",58,63,100,0.319215641566437,
UT,Utah,2015,April,"Synthetic opioids, excl. methadone (T40.4)",62,67,100,0.307202184548868,
UT,Utah,2015,May,"Synthetic opioids, excl. methadone (T40.4)",66,71,100,0.317100792751982,
UT,Utah,2015,June,"Synthetic opioids, excl. methadone (T40.4)",63,68,100,0.338237781160156,
UT,Utah,2015,July,"Synthetic opioids, excl. methadone (T40.4)",62,67,100,0.34285071942446,
UT,Utah,2015,August,"Synthetic opioids, excl. methadone (T40.4)",61,66,100,0.29673590504451,
UT,Utah,2015,September,"Synthetic opioids, excl. methadone (T40.4)",67,72,100,0.269148816866659,
UT,Utah,2015,October,"Synthetic opioids, excl. methadone (T40.4)",70,75,100,0.301709688233322,
UT,Utah,2015,November,"Synthetic opioids, excl. methadone (T40.4)",67,72,100,0.285218947486158,
UT,Utah,2015,December,"Synthetic opioids, excl. methadone (T40.4)",63,68,100,0.319417203698515,
UT,Utah,2016,January,"Synthetic opioids, excl. methadone (T40.4)",72,78,100,0.33683265031157,
UT,Utah,2016,February,"Synthetic opioids, excl. methadone (T40.4)",78,85,100,0.384615384615385,
UT,Utah,2016,March,"Synthetic opioids, excl. methadone (T40.4)",79,87,100,0.415167450871852,
UT,Utah,2016,April,"Synthetic opioids, excl. methadone (T40.4)",76,85,100,0.484288151450113,
UT,Utah,2016,May,"Synthetic opioids, excl. methadone (T40.4)",78,88,100,0.503861109589791,
UT,Utah,2016,June,"Synthetic opioids, excl. methadone (T40.4)",89,100,100,0.518700518700519,
UT,Utah,2016,July,"Synthetic opioids, excl. methadone (T40.4)",88,100,100,0.569846955389124,
UT,Utah,2016,August,"Synthetic opioids, excl. methadone (T40.4)",88,101,100,0.616883116883117,
UT,Utah,2016,September,"Synthetic opioids, excl. methadone (T40.4)",85,100,100,0.717716259241271,
UT,Utah,2016,October,"Synthetic opioids, excl. methadone (T40.4)",80,97,100,0.828953784472016,
UT,Utah,2016,November,"Synthetic opioids, excl. methadone (T40.4)",80,98,100,0.897275545162869,
UT,Utah,2016,December,"Synthetic opioids, excl. methadone (T40.4)",77,95,100,0.90820629257217,
UT,Utah,2017,January,"Synthetic opioids, excl. methadone (T40.4)",78,94,100,0.899203101443033,* Underreported due to incomplete data
UT,Utah,2017,February,"Synthetic opioids, excl. methadone (T40.4)",78,94,100,0.880843015401243,* Underreported due to incomplete data
UT,Utah,2017,March,"Synthetic opioids, excl. methadone (T40.4)",82,99,100,0.865660336525456,* Underreported due to incomplete data
UT,Utah,2017,April,"Synthetic opioids, excl. methadone (T40.4)",82,98,100,0.807325530992631,* Underreported due to incomplete data
UT,Utah,2017,May,"Synthetic opioids, excl. methadone (T40.4)",81,97,100,0.787615426398696,* Underreported due to incomplete data
UT,Utah,2017,June,"Synthetic opioids, excl. methadone (T40.4)",77,92,100,0.766221062927943,* Underreported due to incomplete data
UT,Utah,2017,July,"Synthetic opioids, excl. methadone (T40.4)",78,93,100,0.736336860477801,* Underreported due to incomplete data
UT,Utah,2017,August,"Synthetic opioids, excl. methadone (T40.4)",81,96,100,0.702576112412178,* Underreported due to incomplete data
UT,Utah,2017,September,"Synthetic opioids, excl. methadone (T40.4)",79,91,100,0.594916170903191,* Underreported due to incomplete data
UT,Utah,2017,October,"Synthetic opioids, excl. methadone (T40.4)",83,92,100,0.456571950367943,* Underreported due to incomplete data
UT,Utah,2017,November,"Synthetic opioids, excl. methadone (T40.4)",82,89,100,0.357390515815864,* Underreported due to incomplete data
VA,Virginia,2015,January,Cocaine (T40.5),125,130,100,0.037846532311477,
VA,Virginia,2015,February,Cocaine (T40.5),133,138,100,0.042256166270189,
VA,Virginia,2015,March,Cocaine (T40.5),128,133,100,0.043672208877936,
VA,Virginia,2015,April,Cocaine (T40.5),132,137,100,0.045079355209774,
VA,Virginia,2015,May,Cocaine (T40.5),130,135,100,0.041923512879835,
VA,Virginia,2015,June,Cocaine (T40.5),135,140,100,0.043441160499573,
VA,Virginia,2015,July,Cocaine (T40.5),134,139,100,0.044943820224719,
VA,Virginia,2015,August,Cocaine (T40.5),143,149,100,0.044719960523069,
VA,Virginia,2015,September,Cocaine (T40.5),146,152,100,0.046132554205751,
VA,Virginia,2015,October,Cocaine (T40.5),156,162,100,0.041432648927355,
VA,Virginia,2015,November,Cocaine (T40.5),157,163,100,0.03533623192859,
VA,Virginia,2015,December,Cocaine (T40.5),157,163,100,0.03088326127239,
VA,Virginia,2016,January,Cocaine (T40.5),168,174,100,0.02967081016928,
VA,Virginia,2016,February,Cocaine (T40.5),179,186,100,0.023439697471638,
VA,Virginia,2016,March,Cocaine (T40.5),202,210,100,0.020269743509784,
VA,Virginia,2016,April,Cocaine (T40.5),213,221,100,0.017160151009329,
VA,Virginia,2016,May,Cocaine (T40.5),222,230,100,0.020186335403727,
VA,Virginia,2016,June,Cocaine (T40.5),224,232,100,0.018587360594796,
VA,Virginia,2016,July,Cocaine (T40.5),237,246,100,0.015436386650613,
VA,Virginia,2016,August,Cocaine (T40.5),239,248,100,0.015429003440668,
VA,Virginia,2016,September,Cocaine (T40.5),243,252,100,0.012359793591447,
VA,Virginia,2016,October,Cocaine (T40.5),246,255,100,0.01077337437476,
VA,Virginia,2016,November,Cocaine (T40.5),251,260,100,0.013802834181952,
VA,Virginia,2016,December,Cocaine (T40.5),257,266,100,0.019823116803904,
VA,Virginia,2017,January,Cocaine (T40.5),264,272,100,0.0212230543007,* Underreported due to incomplete data
VA,Virginia,2017,February,Cocaine (T40.5),273,282,100,0.021177467174926,* Underreported due to incomplete data
VA,Virginia,2017,March,Cocaine (T40.5),264,272,100,0.027089259108763,* Underreported due to incomplete data
VA,Virginia,2017,April,Cocaine (T40.5),272,283,100,0.031460674157303,* Underreported due to incomplete data
VA,Virginia,2017,May,Cocaine (T40.5),271,281,100,0.03145030851255,* Underreported due to incomplete data
VA,Virginia,2017,June,Cocaine (T40.5),294,306,100,0.03285249230953,* Underreported due to incomplete data
VA,Virginia,2017,July,Cocaine (T40.5),301,312,100,0.037345762002928,* Underreported due to incomplete data
VA,Virginia,2017,August,Cocaine (T40.5),307,317,100,0.038796705264414,* Underreported due to incomplete data
VA,Virginia,2017,September,Cocaine (T40.5),314,325,100,0.044535494789347,* Underreported due to incomplete data
VA,Virginia,2017,October,Cocaine (T40.5),319,331,100,0.047510170145797,* Underreported due to incomplete data
VA,Virginia,2017,November,Cocaine (T40.5),323,336,100,0.04303820011279,* Underreported due to incomplete data
VA,Virginia,2015,January,Heroin (T40.1),246,248,100,0.037846532311477,
VA,Virginia,2015,February,Heroin (T40.1),260,262,100,0.042256166270189,
VA,Virginia,2015,March,Heroin (T40.1),260,263,100,0.043672208877936,
VA,Virginia,2015,April,Heroin (T40.1),272,275,100,0.045079355209774,
VA,Virginia,2015,May,Heroin (T40.1),288,291,100,0.041923512879835,
VA,Virginia,2015,June,Heroin (T40.1),301,304,100,0.043441160499573,
VA,Virginia,2015,July,Heroin (T40.1),302,305,100,0.044943820224719,
VA,Virginia,2015,August,Heroin (T40.1),307,310,100,0.044719960523069,
VA,Virginia,2015,September,Heroin (T40.1),319,322,100,0.046132554205751,
VA,Virginia,2015,October,Heroin (T40.1),341,344,100,0.041432648927355,
VA,Virginia,2015,November,Heroin (T40.1),338,341,100,0.03533623192859,
VA,Virginia,2015,December,Heroin (T40.1),338,340,100,0.03088326127239,
VA,Virginia,2016,January,Heroin (T40.1),339,341,100,0.02967081016928,
VA,Virginia,2016,February,Heroin (T40.1),353,355,100,0.023439697471638,
VA,Virginia,2016,March,Heroin (T40.1),374,376,100,0.020269743509784,
VA,Virginia,2016,April,Heroin (T40.1),379,381,100,0.017160151009329,
VA,Virginia,2016,May,Heroin (T40.1),386,388,100,0.020186335403727,
VA,Virginia,2016,June,Heroin (T40.1),392,394,100,0.018587360594796,
VA,Virginia,2016,July,Heroin (T40.1),397,399,100,0.015436386650613,
VA,Virginia,2016,August,Heroin (T40.1),400,402,100,0.015429003440668,
VA,Virginia,2016,September,Heroin (T40.1),398,399,100,0.012359793591447,
VA,Virginia,2016,October,Heroin (T40.1),399,400,100,0.01077337437476,
VA,Virginia,2016,November,Heroin (T40.1),419,421,100,0.013802834181952,
VA,Virginia,2016,December,Heroin (T40.1),439,441,100,0.019823116803904,
VA,Virginia,2017,January,Heroin (T40.1),454,453,100,0.0212230543007,* Underreported due to incomplete data
VA,Virginia,2017,February,Heroin (T40.1),460,461,100,0.021177467174926,* Underreported due to incomplete data
VA,Virginia,2017,March,Heroin (T40.1),456,456,100,0.027089259108763,* Underreported due to incomplete data
VA,Virginia,2017,April,Heroin (T40.1),460,460,100,0.031460674157303,* Underreported due to incomplete data
VA,Virginia,2017,May,Heroin (T40.1),464,463,100,0.03145030851255,* Underreported due to incomplete data
VA,Virginia,2017,June,Heroin (T40.1),483,483,100,0.03285249230953,* Underreported due to incomplete data
VA,Virginia,2017,July,Heroin (T40.1),506,512,100,0.037345762002928,* Underreported due to incomplete data
VA,Virginia,2017,August,Heroin (T40.1),524,531,100,0.038796705264414,* Underreported due to incomplete data
VA,Virginia,2017,September,Heroin (T40.1),534,542,100,0.044535494789347,* Underreported due to incomplete data
VA,Virginia,2017,October,Heroin (T40.1),529,537,100,0.047510170145797,* Underreported due to incomplete data
VA,Virginia,2017,November,Heroin (T40.1),524,530,100,0.04303820011279,* Underreported due to incomplete data
VA,Virginia,2015,January,Methadone (T40.3),99,100,100,0.037846532311477,
VA,Virginia,2015,February,Methadone (T40.3),95,96,100,0.042256166270189,
VA,Virginia,2015,March,Methadone (T40.3),91,92,100,0.043672208877936,
VA,Virginia,2015,April,Methadone (T40.3),91,92,100,0.045079355209774,
VA,Virginia,2015,May,Methadone (T40.3),89,90,100,0.041923512879835,
VA,Virginia,2015,June,Methadone (T40.3),88,89,100,0.043441160499573,
VA,Virginia,2015,July,Methadone (T40.3),85,86,100,0.044943820224719,
VA,Virginia,2015,August,Methadone (T40.3),86,87,100,0.044719960523069,
VA,Virginia,2015,September,Methadone (T40.3),77,78,100,0.046132554205751,
VA,Virginia,2015,October,Methadone (T40.3),73,74,100,0.041432648927355,
VA,Virginia,2015,November,Methadone (T40.3),66,67,100,0.03533623192859,
VA,Virginia,2015,December,Methadone (T40.3),69,70,100,0.03088326127239,
VA,Virginia,2016,January,Methadone (T40.3),73,74,100,0.02967081016928,
VA,Virginia,2016,February,Methadone (T40.3),78,79,100,0.023439697471638,
